val_loss,val_acc,epoch,step,train_loss,train_acc,test_loss,test_acc
1.053518533706665,0.6060000061988831,0,79,,,,
,,0,79,1.563796877861023,0.4637500047683716,,
0.7349326610565186,0.7269999980926514,1,159,,,,
,,1,159,0.8636288642883301,0.6817499995231628,,
0.6639828681945801,0.7574999928474426,2,239,,,,
,,2,239,0.6908831000328064,0.7440000176429749,,
0.7649297118186951,0.7080000042915344,3,319,,,,
,,3,319,0.6325454115867615,0.7638750076293945,,
0.581594705581665,0.7735000252723694,4,399,,,,
,,4,399,0.5840109586715698,0.7867500185966492,,
0.5433903932571411,0.809499979019165,5,479,,,,
,,5,479,0.5630418658256531,0.7928749918937683,,
0.5166501998901367,0.8054999709129333,6,559,,,,
,,6,559,0.5312634706497192,0.8101249933242798,,
0.5519329309463501,0.784500002861023,7,639,,,,
,,7,639,0.5068004727363586,0.8165000081062317,,
0.5071431398391724,0.8195000290870667,8,719,,,,
,,8,719,0.5029796361923218,0.815625011920929,,
0.49874424934387207,0.8174999952316284,9,799,,,,
,,9,799,0.47477370500564575,0.828374981880188,,
0.5020105242729187,0.8140000104904175,10,879,,,,
,,10,879,0.46504640579223633,0.8321250081062317,,
0.5272961854934692,0.796500027179718,11,959,,,,
,,11,959,0.4497544467449188,0.8376250267028809,,
0.47355902194976807,0.8245000243186951,12,1039,,,,
,,12,1039,0.4444655776023865,0.8363749980926514,,
0.47879165410995483,0.8180000185966492,13,1119,,,,
,,13,1119,0.43700695037841797,0.8378750085830688,,
0.46721309423446655,0.8320000171661377,14,1199,,,,
,,14,1199,0.4366026818752289,0.8452500104904175,,
0.4608191251754761,0.824999988079071,15,1279,,,,
,,15,1279,0.4136253595352173,0.8507500290870667,,
0.5107859373092651,0.8195000290870667,16,1359,,,,
,,16,1359,0.41041386127471924,0.8522499799728394,,
0.4812944233417511,0.828000009059906,17,1439,,,,
,,17,1439,0.40728503465652466,0.8528749942779541,,
0.4932963252067566,0.824999988079071,18,1519,,,,
,,18,1519,0.396342933177948,0.8579999804496765,,
0.4775439500808716,0.824999988079071,19,1599,,,,
,,19,1599,0.3890987038612366,0.8578749895095825,,
0.47014716267585754,0.8299999833106995,20,1679,,,,
,,20,1679,0.3839840590953827,0.859624981880188,,
0.45367199182510376,0.8364999890327454,21,1759,,,,
,,21,1759,0.37110671401023865,0.8654999732971191,,
0.4754238724708557,0.824999988079071,22,1839,,,,
,,22,1839,0.3778591454029083,0.8643749952316284,,
0.47762420773506165,0.8309999704360962,23,1919,,,,
,,23,1919,0.3651657998561859,0.8681250214576721,,
0.4591943025588989,0.8330000042915344,24,1999,,,,
,,24,1999,0.3537905812263489,0.8732500076293945,,
0.5010809302330017,0.8090000152587891,25,2079,,,,
,,25,2079,0.35415905714035034,0.8671249747276306,,
0.4535885155200958,0.8385000228881836,26,2159,,,,
,,26,2159,0.34879162907600403,0.8732500076293945,,
0.4653892517089844,0.8349999785423279,27,2239,,,,
,,27,2239,0.3368668556213379,0.8776249885559082,,
0.48401856422424316,0.828499972820282,28,2319,,,,
,,28,2319,0.33073893189430237,0.8817499876022339,,
0.4509013593196869,0.843999981880188,29,2399,,,,
,,29,2399,0.3359369933605194,0.8797500133514404,,
0.49314478039741516,0.8420000076293945,30,2479,,,,
,,30,2479,0.32338589429855347,0.8821250200271606,,
0.47447091341018677,0.828499972820282,31,2559,,,,
,,31,2559,0.31726542115211487,0.8836249709129333,,
0.47743290662765503,0.8314999938011169,32,2639,,,,
,,32,2639,0.31551599502563477,0.8881250023841858,,
0.47061020135879517,0.8330000042915344,33,2719,,,,
,,33,2719,0.3176480233669281,0.8833749890327454,,
0.48983338475227356,0.8335000276565552,34,2799,,,,
,,34,2799,0.3152518570423126,0.8815000057220459,,
0.578058123588562,0.8075000047683716,35,2879,,,,
,,35,2879,0.3112700283527374,0.8838750123977661,,
