val_loss,val_acc,epoch,step,train_loss,train_acc,test_loss,test_acc
0.5890608429908752,0.777999997138977,0,599,,,,
,,0,599,0.8599557876586914,0.6712833046913147,,
0.48880666494369507,0.8190000057220459,1,1199,,,,
,,1,1199,0.4844684302806854,0.8217499852180481,,
0.42997607588768005,0.8450000286102295,2,1799,,,,
,,2,1799,0.4038921296596527,0.8533333539962769,,
0.3831692337989807,0.8569999933242798,3,2399,,,,
,,3,2399,0.36443549394607544,0.8677666783332825,,
0.3688952624797821,0.8644999861717224,4,2999,,,,
,,4,2999,0.33577215671539307,0.8784499764442444,,
0.3602291941642761,0.8684999942779541,5,3599,,,,
,,5,3599,0.31533753871917725,0.8847500085830688,,
0.345716655254364,0.8769999742507935,6,4199,,,,
,,6,4199,0.29954567551612854,0.8899499773979187,,
0.3293097913265228,0.8799999952316284,7,4799,,,,
,,7,4799,0.2861585021018982,0.8959000110626221,,
0.3259012997150421,0.8815000057220459,8,5399,,,,
,,8,5399,0.27437105774879456,0.899566650390625,,
0.308347225189209,0.8834999799728394,9,5999,,,,
,,9,5999,0.26429691910743713,0.9042500257492065,,
0.31176814436912537,0.8855000138282776,10,6599,,,,
,,10,6599,0.2563025951385498,0.9053166508674622,,
0.368807315826416,0.8784999847412109,11,7199,,,,
,,11,7199,0.2481231838464737,0.9093499779701233,,
0.2941225469112396,0.8934999704360962,12,7799,,,,
,,12,7799,0.24140386283397675,0.9108999967575073,,
0.3053209185600281,0.8884999752044678,13,8399,,,,
,,13,8399,0.23455210030078888,0.9138166904449463,,
0.29410091042518616,0.8980000019073486,14,8999,,,,
,,14,8999,0.22765512764453888,0.916100025177002,,
0.32274189591407776,0.8855000138282776,15,9599,,,,
,,15,9599,0.22118934988975525,0.9182166457176208,,
0.28232574462890625,0.8934999704360962,16,10199,,,,
,,16,10199,0.21559536457061768,0.9203166961669922,,
0.2931646406650543,0.8980000019073486,17,10799,,,,
,,17,10799,0.21108900010585785,0.9228000044822693,,
0.2900802791118622,0.8980000019073486,18,11399,,,,
,,18,11399,0.20379534363746643,0.9248666763305664,,
0.2986147701740265,0.8974999785423279,19,11999,,,,
,,19,11999,0.1995803862810135,0.9263333082199097,,
0.298002153635025,0.8980000019073486,20,12599,,,,
,,20,12599,0.19569310545921326,0.926966667175293,,
0.29337278008461,0.8949999809265137,21,13199,,,,
,,21,13199,0.18959088623523712,0.9300500154495239,,
0.2943684160709381,0.9020000100135803,22,13799,,,,
,,22,13799,0.18638622760772705,0.9304999709129333,,
