val_loss,val_acc,epoch,step,train_loss,train_acc,test_loss,test_acc
1.0904830694198608,0.6205000281333923,0,79,,,,
,,0,79,1.6491509675979614,0.4803749918937683,,
0.7737754583358765,0.7095000147819519,1,159,,,,
,,1,159,0.9084206223487854,0.6738749742507935,,
0.6691241264343262,0.7390000224113464,2,239,,,,
,,2,239,0.7152205109596252,0.7336249947547913,,
0.6555257439613342,0.7549999952316284,3,319,,,,
,,3,319,0.6334319114685059,0.7648749947547913,,
0.5995256304740906,0.7714999914169312,4,399,,,,
,,4,399,0.5922350287437439,0.7818750143051147,,
0.5492835640907288,0.7940000295639038,5,479,,,,
,,5,479,0.5660204887390137,0.7921249866485596,,
0.5906850695610046,0.7774999737739563,6,559,,,,
,,6,559,0.5340553522109985,0.8061249852180481,,
0.6008095145225525,0.7605000138282776,7,639,,,,
,,7,639,0.514848530292511,0.8115000128746033,,
0.5230649709701538,0.800000011920929,8,719,,,,
,,8,719,0.5072852373123169,0.8151249885559082,,
0.5153363943099976,0.8130000233650208,9,799,,,,
,,9,799,0.4864720404148102,0.824874997138977,,
0.48516491055488586,0.824999988079071,10,879,,,,
,,10,879,0.47635963559150696,0.8274999856948853,,
0.5386286973953247,0.8034999966621399,11,959,,,,
,,11,959,0.4607343077659607,0.831250011920929,,
0.4745432734489441,0.8220000267028809,12,1039,,,,
,,12,1039,0.4375479817390442,0.84375,,
0.4735735356807709,0.8215000033378601,13,1119,,,,
,,13,1119,0.43810027837753296,0.8421249985694885,,
0.4909873902797699,0.8205000162124634,14,1199,,,,
,,14,1199,0.42806902527809143,0.8463749885559082,,
0.5470156669616699,0.7854999899864197,15,1279,,,,
,,15,1279,0.41760608553886414,0.8488749861717224,,
0.5006997585296631,0.8140000104904175,16,1359,,,,
,,16,1359,0.40754765272140503,0.8511250019073486,,
0.48302319645881653,0.8264999985694885,17,1439,,,,
,,17,1439,0.39669954776763916,0.859000027179718,,
0.4962419271469116,0.8180000185966492,18,1519,,,,
,,18,1519,0.39597049355506897,0.8572499752044678,,
0.4732664227485657,0.8295000195503235,19,1599,,,,
,,19,1599,0.3902125954627991,0.8569999933242798,,
0.5137372612953186,0.8125,20,1679,,,,
,,20,1679,0.3883702754974365,0.8566250205039978,,
0.47009262442588806,0.8324999809265137,21,1759,,,,
,,21,1759,0.3787144124507904,0.8607500195503235,,
0.5271446108818054,0.8165000081062317,22,1839,,,,
,,22,1839,0.37599635124206543,0.8607500195503235,,
0.46915799379348755,0.8389999866485596,23,1919,,,,
,,23,1919,0.36855730414390564,0.8671249747276306,,
0.49741020798683167,0.8295000195503235,24,1999,,,,
,,24,1999,0.3529851734638214,0.8706250190734863,,
0.45849016308784485,0.8330000042915344,25,2079,,,,
,,25,2079,0.3541487157344818,0.8721250295639038,,
0.45372530817985535,0.8345000147819519,26,2159,,,,
,,26,2159,0.3527839779853821,0.8712499737739563,,
0.48408111929893494,0.8234999775886536,27,2239,,,,
,,27,2239,0.32959142327308655,0.8797500133514404,,
0.5516615509986877,0.7975000143051147,28,2319,,,,
,,28,2319,0.3360787034034729,0.8768749833106995,,
0.4847596287727356,0.8255000114440918,29,2399,,,,
,,29,2399,0.3374464213848114,0.8768749833106995,,
0.482187420129776,0.8385000228881836,30,2479,,,,
,,30,2479,0.33141380548477173,0.8805000185966492,,
0.48978400230407715,0.8215000033378601,31,2559,,,,
,,31,2559,0.3176614046096802,0.8824999928474426,,
0.497732013463974,0.8264999985694885,32,2639,,,,
,,32,2639,0.32214027643203735,0.8797500133514404,,
0.46457046270370483,0.8335000276565552,33,2719,,,,
,,33,2719,0.30864325165748596,0.8893749713897705,,
0.491213858127594,0.8324999809265137,34,2799,,,,
,,34,2799,0.3165859580039978,0.8841249942779541,,
0.47127583622932434,0.8355000019073486,35,2879,,,,
,,35,2879,0.29548317193984985,0.8960000276565552,,
0.4666919410228729,0.8399999737739563,36,2959,,,,
,,36,2959,0.2905457615852356,0.8955000042915344,,
0.5857704877853394,0.7954999804496765,37,3039,,,,
,,37,3039,0.30394747853279114,0.887374997138977,,
0.49851131439208984,0.8209999799728394,38,3119,,,,
,,38,3119,0.28959837555885315,0.8971250057220459,,
0.5005384683609009,0.8264999985694885,39,3199,,,,
,,39,3199,0.29337695240974426,0.8918750286102295,,
0.4790395498275757,0.8345000147819519,40,3279,,,,
,,40,3279,0.28766876459121704,0.8953750133514404,,
0.4732917547225952,0.8379999995231628,41,3359,,,,
,,41,3359,0.26925933361053467,0.9007499814033508,,
0.4910658299922943,0.8309999704360962,42,3439,,,,
,,42,3439,0.2775796055793762,0.8986250162124634,,
0.5594403743743896,0.8130000233650208,43,3519,,,,
,,43,3519,0.2738816440105438,0.8978750109672546,,
0.4686693549156189,0.8309999704360962,44,3599,,,,
,,44,3599,0.2757638692855835,0.8987500071525574,,
0.5119826793670654,0.8270000219345093,45,3679,,,,
,,45,3679,0.2653147280216217,0.9020000100135803,,
0.4922040104866028,0.8305000066757202,46,3759,,,,
,,46,3759,0.28642377257347107,0.8922500014305115,,
0.5616418719291687,0.8165000081062317,47,3839,,,,
,,47,3839,0.2490655779838562,0.9091249704360962,,
0.49536386132240295,0.8345000147819519,48,3919,,,,
,,48,3919,0.25414732098579407,0.90625,,
0.5017083883285522,0.8295000195503235,49,3999,,,,
,,49,3999,0.2509629428386688,0.9079999923706055,,
0.5031196475028992,0.8224999904632568,50,4079,,,,
,,50,4079,0.25351113080978394,0.9088749885559082,,
0.4868044853210449,0.8295000195503235,51,4159,,,,
,,51,4159,0.257795512676239,0.9043750166893005,,
0.5281627774238586,0.8209999799728394,52,4239,,,,
,,52,4239,0.23648609220981598,0.9132500290870667,,
0.5091251134872437,0.8345000147819519,53,4319,,,,
,,53,4319,0.22719688713550568,0.9157500267028809,,
0.507075846195221,0.828499972820282,54,4399,,,,
,,54,4399,0.2273157685995102,0.9168750047683716,,
0.5593563914299011,0.8259999752044678,55,4479,,,,
,,55,4479,0.24084770679473877,0.9088749885559082,,
0.5203307867050171,0.8274999856948853,56,4559,,,,
,,56,4559,0.22318613529205322,0.9190000295639038,,
0.5134000182151794,0.8234999775886536,57,4639,,,,
,,57,4639,0.2363775670528412,0.9147499799728394,,
0.5452646613121033,0.8314999938011169,58,4719,,,,
,,58,4719,0.21286626160144806,0.9236249923706055,,
0.4999358654022217,0.8379999995231628,59,4799,,,,
,,59,4799,0.223910391330719,0.9161249995231628,,
0.6262508034706116,0.815500020980835,60,4879,,,,
,,60,4879,0.2585448920726776,0.9097499847412109,,
0.5254195332527161,0.8320000171661377,61,4959,,,,
,,61,4959,0.21353654563426971,0.921875,,
0.5058690309524536,0.8389999866485596,62,5039,,,,
,,62,5039,0.20669560134410858,0.9225000143051147,,
0.5061109066009521,0.8324999809265137,63,5119,,,,
,,63,5119,0.2085050791501999,0.921625018119812,,
0.5237301588058472,0.8299999833106995,64,5199,,,,
,,64,5199,0.2039162963628769,0.9243749976158142,,
0.5299235582351685,0.8289999961853027,65,5279,,,,
,,65,5279,0.2301582545042038,0.9171249866485596,,
0.5066145062446594,0.8374999761581421,66,5359,,,,
,,66,5359,0.2121252417564392,0.9228749871253967,,
0.5016068816184998,0.8360000252723694,67,5439,,,,
,,67,5439,0.1931198090314865,0.9293749928474426,,
0.5404007434844971,0.8299999833106995,68,5519,,,,
,,68,5519,0.18770837783813477,0.9309999942779541,,
0.5312346816062927,0.8379999995231628,69,5599,,,,
,,69,5599,0.18787062168121338,0.9308750033378601,,
0.5538417100906372,0.828499972820282,70,5679,,,,
,,70,5679,0.18238796293735504,0.9323750138282776,,
0.5338747501373291,0.8364999890327454,71,5759,,,,
,,71,5759,0.18746839463710785,0.9304999709129333,,
0.5497746467590332,0.8295000195503235,72,5839,,,,
,,72,5839,0.19292281568050385,0.9302499890327454,,
0.5805444717407227,0.8274999856948853,73,5919,,,,
,,73,5919,0.17857317626476288,0.9334999918937683,,
0.6183609962463379,0.8174999952316284,74,5999,,,,
,,74,5999,0.18103966116905212,0.9319999814033508,,
0.5399325489997864,0.8339999914169312,75,6079,,,,
,,75,6079,0.19017121195793152,0.9300000071525574,,
0.5352674722671509,0.8349999785423279,76,6159,,,,
,,76,6159,0.17408324778079987,0.9381250143051147,,
0.5567492246627808,0.8299999833106995,77,6239,,,,
,,77,6239,0.17300233244895935,0.9380000233650208,,
0.5668554902076721,0.8309999704360962,78,6319,,,,
,,78,6319,0.1830223649740219,0.9333750009536743,,
0.5749683380126953,0.8289999961853027,79,6399,,,,
,,79,6399,0.15662747621536255,0.9427499771118164,,
0.5986186861991882,0.8264999985694885,80,6479,,,,
,,80,6479,0.1585388481616974,0.9428750276565552,,
0.5540196299552917,0.840499997138977,81,6559,,,,
,,81,6559,0.17107921838760376,0.9356250166893005,,
0.5785313844680786,0.8299999833106995,82,6639,,,,
,,82,6639,0.1621634066104889,0.9380000233650208,,
0.5576651692390442,0.8309999704360962,83,6719,,,,
,,83,6719,0.17333023250102997,0.9369999766349792,,
0.5947731137275696,0.828499972820282,84,6799,,,,
,,84,6799,0.1573106199502945,0.9428750276565552,,
0.6012950539588928,0.8349999785423279,85,6879,,,,
,,85,6879,0.1455569714307785,0.9467499852180481,,
0.5724502801895142,0.8299999833106995,86,6959,,,,
,,86,6959,0.1728493571281433,0.9382500052452087,,
0.5818273425102234,0.8345000147819519,87,7039,,,,
,,87,7039,0.16049331426620483,0.9411249756813049,,
0.5848103165626526,0.8349999785423279,88,7119,,,,
,,88,7119,0.1550527662038803,0.9438750147819519,,
0.5697792172431946,0.8370000123977661,89,7199,,,,
,,89,7199,0.14765538275241852,0.9459999799728394,,
0.5885271430015564,0.8349999785423279,90,7279,,,,
,,90,7279,0.14286622405052185,0.9449999928474426,,
0.6214654445648193,0.8274999856948853,91,7359,,,,
,,91,7359,0.13735352456569672,0.9473749995231628,,
0.583385169506073,0.8389999866485596,92,7439,,,,
,,92,7439,0.1453009992837906,0.9451249837875366,,
0.6038387417793274,0.8360000252723694,93,7519,,,,
,,93,7519,0.13433633744716644,0.9488750100135803,,
0.7171696424484253,0.8174999952316284,94,7599,,,,
,,94,7599,0.1319538950920105,0.9518749713897705,,
0.8109824657440186,0.7994999885559082,95,7679,,,,
,,95,7679,0.1300601214170456,0.9542499780654907,,
0.5845551490783691,0.8410000205039978,96,7759,,,,
,,96,7759,0.1464104950428009,0.9471250176429749,,
0.6181719303131104,0.8355000019073486,97,7839,,,,
,,97,7839,0.1305857002735138,0.9545000195503235,,
0.6165068745613098,0.8320000171661377,98,7919,,,,
,,98,7919,0.12176868319511414,0.9545000195503235,,
0.6419683694839478,0.8295000195503235,99,7999,,,,
,,99,7999,0.12346646934747696,0.9548749923706055,,
,,96,8000,,,0.4910615086555481,0.8579000234603882
