val_loss,val_acc,epoch,step,train_loss,train_acc,test_loss,test_acc
1.1024956703186035,0.6384999752044678,0,79,,,,
,,0,79,1.6638344526290894,0.47087499499320984,,
0.8162080645561218,0.7160000205039978,1,159,,,,
,,1,159,0.9355272054672241,0.6740000247955322,,
0.7203975915908813,0.7254999876022339,2,239,,,,
,,2,239,0.749199390411377,0.734000027179718,,
0.6309443712234497,0.7605000138282776,3,319,,,,
,,3,319,0.6587392091751099,0.7639999985694885,,
0.5753316879272461,0.7900000214576721,4,399,,,,
,,4,399,0.6077579259872437,0.7806249856948853,,
0.5823894143104553,0.7754999995231628,5,479,,,,
,,5,479,0.5718671679496765,0.793874979019165,,
0.5651301145553589,0.7954999804496765,6,559,,,,
,,6,559,0.5457940697669983,0.8051249980926514,,
0.5792534351348877,0.7829999923706055,7,639,,,,
,,7,639,0.5418746471405029,0.8008750081062317,,
0.5374431014060974,0.7979999780654907,8,719,,,,
,,8,719,0.5195006728172302,0.812250018119812,,
0.5129400491714478,0.8134999871253967,9,799,,,,
,,9,799,0.49690526723861694,0.8178750276565552,,
0.500182032585144,0.8184999823570251,10,879,,,,
,,10,879,0.4842938482761383,0.8233749866485596,,
0.49536120891571045,0.8180000185966492,11,959,,,,
,,11,959,0.4770565927028656,0.8246250152587891,,
0.4969935715198517,0.8205000162124634,12,1039,,,,
,,12,1039,0.45999911427497864,0.8347499966621399,,
0.5663766860961914,0.796999990940094,13,1119,,,,
,,13,1119,0.4452008605003357,0.8383749723434448,,
0.5000655055046082,0.8130000233650208,14,1199,,,,
,,14,1199,0.44696781039237976,0.8388749957084656,,
0.494530588388443,0.815500020980835,15,1279,,,,
,,15,1279,0.42965269088745117,0.8460000157356262,,
0.47647786140441895,0.8209999799728394,16,1359,,,,
,,16,1359,0.4196173846721649,0.8482499718666077,,
0.5395806431770325,0.7910000085830688,17,1439,,,,
,,17,1439,0.41802138090133667,0.8507500290870667,,
0.4781074523925781,0.8224999904632568,18,1519,,,,
,,18,1519,0.4100967347621918,0.8507500290870667,,
0.4713582694530487,0.8230000138282776,19,1599,,,,
,,19,1599,0.410381555557251,0.8523749709129333,,
0.48637300729751587,0.8180000185966492,20,1679,,,,
,,20,1679,0.40638622641563416,0.8547499775886536,,
0.5207078456878662,0.8015000224113464,21,1759,,,,
,,21,1759,0.3946685194969177,0.859749972820282,,
0.5065585374832153,0.8130000233650208,22,1839,,,,
,,22,1839,0.3845626413822174,0.862625002861023,,
0.4638442099094391,0.8270000219345093,23,1919,,,,
,,23,1919,0.3803729712963104,0.8662499785423279,,
0.4813920259475708,0.8264999985694885,24,1999,,,,
,,24,1999,0.37749508023262024,0.8621249794960022,,
0.5093616843223572,0.8220000267028809,25,2079,,,,
,,25,2079,0.3644144535064697,0.8711249828338623,,
0.48099642992019653,0.8314999938011169,26,2159,,,,
,,26,2159,0.36431825160980225,0.8688750267028809,,
0.4744934141635895,0.8234999775886536,27,2239,,,,
,,27,2239,0.35689231753349304,0.8728749752044678,,
0.46439501643180847,0.8309999704360962,28,2319,,,,
,,28,2319,0.3679615557193756,0.8654999732971191,,
0.5155313014984131,0.8115000128746033,29,2399,,,,
,,29,2399,0.339086651802063,0.8807500004768372,,
0.46567124128341675,0.8270000219345093,30,2479,,,,
,,30,2479,0.35052332282066345,0.8716250061988831,,
0.464267760515213,0.8385000228881836,31,2559,,,,
,,31,2559,0.33988863229751587,0.8777499794960022,,
0.475597083568573,0.8349999785423279,32,2639,,,,
,,32,2639,0.3331148624420166,0.8813750147819519,,
0.5151392221450806,0.8195000290870667,33,2719,,,,
,,33,2719,0.3268192410469055,0.8803750276565552,,
0.4698307514190674,0.8399999737739563,34,2799,,,,
,,34,2799,0.3279089331626892,0.8841249942779541,,
0.4761430621147156,0.8264999985694885,35,2879,,,,
,,35,2879,0.31594863533973694,0.8867499828338623,,
0.4669264554977417,0.8349999785423279,36,2959,,,,
,,36,2959,0.31101641058921814,0.8896250128746033,,
0.5528209805488586,0.8040000200271606,37,3039,,,,
,,37,3039,0.3096175491809845,0.8867499828338623,,
0.4960828721523285,0.8245000243186951,38,3119,,,,
,,38,3119,0.30877459049224854,0.8847500085830688,,
0.5010403990745544,0.8159999847412109,39,3199,,,,
,,39,3199,0.2994818389415741,0.8928750157356262,,
0.5230498313903809,0.8130000233650208,40,3279,,,,
,,40,3279,0.2954815626144409,0.8921250104904175,,
0.4874037802219391,0.8240000009536743,41,3359,,,,
,,41,3359,0.29323381185531616,0.8930000066757202,,
0.47799786925315857,0.8299999833106995,42,3439,,,,
