val_loss,val_acc,epoch,step,train_loss,train_acc,test_loss,test_acc
0.9161743521690369,0.6779999732971191,0,79,,,,
,,0,79,1.3103097677230835,0.5877500176429749,,
0.7339808940887451,0.7490000128746033,1,159,,,,
,,1,159,0.8065948486328125,0.7246249914169312,,
0.6409347057342529,0.765500009059906,2,239,,,,
,,2,239,0.6752794981002808,0.768875002861023,,
0.5940213799476624,0.7925000190734863,3,319,,,,
,,3,319,0.6065995097160339,0.7896249890327454,,
0.5608089566230774,0.8015000224113464,4,399,,,,
,,4,399,0.5634408593177795,0.8066250085830688,,
0.5444371700286865,0.8040000200271606,5,479,,,,
,,5,479,0.5383062958717346,0.812375009059906,,
0.5240327715873718,0.8134999871253967,6,559,,,,
,,6,559,0.5168439745903015,0.8171250224113464,,
0.510103702545166,0.8105000257492065,7,639,,,,
,,7,639,0.49714475870132446,0.8212500214576721,,
0.5273535847663879,0.7929999828338623,8,719,,,,
,,8,719,0.4815414249897003,0.8298749923706055,,
0.5009602308273315,0.8159999847412109,9,799,,,,
,,9,799,0.4682953953742981,0.8316249847412109,,
0.4806646406650543,0.8190000057220459,10,879,,,,
,,10,879,0.4625702202320099,0.8356249928474426,,
0.48808160424232483,0.8165000081062317,11,959,,,,
,,11,959,0.4517742693424225,0.8417500257492065,,
0.4895994961261749,0.8270000219345093,12,1039,,,,
,,12,1039,0.44276687502861023,0.8442500233650208,,
0.48273465037345886,0.8234999775886536,13,1119,,,,
,,13,1119,0.4328274428844452,0.8478749990463257,,
0.47863245010375977,0.828499972820282,14,1199,,,,
,,14,1199,0.4251078963279724,0.8506249785423279,,
0.4776381552219391,0.8190000057220459,15,1279,,,,
,,15,1279,0.42300525307655334,0.8517500162124634,,
0.4859865605831146,0.8270000219345093,16,1359,,,,
,,16,1359,0.409108430147171,0.8552500009536743,,
0.4598064720630646,0.8330000042915344,17,1439,,,,
,,17,1439,0.4080233871936798,0.8567500114440918,,
0.46389079093933105,0.8314999938011169,18,1519,,,,
,,18,1519,0.39642533659935,0.8600000143051147,,
0.46670961380004883,0.8264999985694885,19,1599,,,,
,,19,1599,0.3955259919166565,0.8582500219345093,,
0.4902120530605316,0.8259999752044678,20,1679,,,,
,,20,1679,0.39226439595222473,0.8617500066757202,,
0.4636780917644501,0.828499972820282,21,1759,,,,
,,21,1759,0.38206401467323303,0.8644999861717224,,
0.4644407331943512,0.8339999914169312,22,1839,,,,
,,22,1839,0.3761734962463379,0.8691250085830688,,
0.4566713273525238,0.8345000147819519,23,1919,,,,
,,23,1919,0.374163419008255,0.8691250085830688,,
0.45289477705955505,0.8320000171661377,24,1999,,,,
,,24,1999,0.3666094243526459,0.8731250166893005,,
0.4516043961048126,0.8324999809265137,25,2079,,,,
,,25,2079,0.3651168644428253,0.8677499890327454,,
0.44930410385131836,0.8389999866485596,26,2159,,,,
,,26,2159,0.35520535707473755,0.8762500286102295,,
0.45946604013442993,0.8289999961853027,27,2239,,,,
,,27,2239,0.3518201410770416,0.8726249933242798,,
0.44076481461524963,0.8424999713897705,28,2319,,,,
,,28,2319,0.35287100076675415,0.8732500076293945,,
0.45237818360328674,0.8414999842643738,29,2399,,,,
,,29,2399,0.34784650802612305,0.8798750042915344,,
0.48459315299987793,0.8259999752044678,30,2479,,,,
,,30,2479,0.34269699454307556,0.878250002861023,,
0.463545560836792,0.8320000171661377,31,2559,,,,
,,31,2559,0.3403991460800171,0.878125011920929,,
0.46164706349372864,0.8335000276565552,32,2639,,,,
,,32,2639,0.34016796946525574,0.8774999976158142,,
0.44336116313934326,0.8379999995231628,33,2719,,,,
,,33,2719,0.33137190341949463,0.8862500190734863,,
0.457572340965271,0.8414999842643738,34,2799,,,,
,,34,2799,0.3276730179786682,0.8857499957084656,,
0.48358988761901855,0.8324999809265137,35,2879,,,,
,,35,2879,0.32170170545578003,0.8888750076293945,,
0.4540316164493561,0.8364999890327454,36,2959,,,,
,,36,2959,0.31938645243644714,0.8855000138282776,,
0.45296710729599,0.8355000019073486,37,3039,,,,
,,37,3039,0.31789538264274597,0.8856250047683716,,
0.444389671087265,0.8339999914169312,38,3119,,,,
,,38,3119,0.3120097219944,0.8928750157356262,,
0.44888272881507874,0.8345000147819519,39,3199,,,,
,,39,3199,0.3096581697463989,0.8926249742507935,,
0.4517848491668701,0.8385000228881836,40,3279,,,,
,,40,3279,0.31016382575035095,0.8883749842643738,,
0.4594416320323944,0.8374999761581421,41,3359,,,,
,,41,3359,0.3018770217895508,0.8931249976158142,,
0.4475535750389099,0.8309999704360962,42,3439,,,,
,,42,3439,0.3001812994480133,0.8970000147819519,,
0.4568327069282532,0.8324999809265137,43,3519,,,,
,,43,3519,0.2975604832172394,0.8968750238418579,,
0.49530336260795593,0.8245000243186951,44,3599,,,,
,,44,3599,0.29009222984313965,0.8962500095367432,,
0.4578864276409149,0.8410000205039978,45,3679,,,,
,,45,3679,0.2881908118724823,0.8974999785423279,,
0.4539486765861511,0.8374999761581421,46,3759,,,,
,,46,3759,0.2839018702507019,0.8986250162124634,,
0.46182796359062195,0.8379999995231628,47,3839,,,,
,,47,3839,0.2824742794036865,0.9010000228881836,,
0.4559372365474701,0.8399999737739563,48,3919,,,,
,,48,3919,0.28350627422332764,0.8998749852180481,,
0.4525183439254761,0.8379999995231628,49,3999,,,,
,,49,3999,0.2828483581542969,0.9016249775886536,,
0.45605629682540894,0.8420000076293945,50,4079,,,,
,,50,4079,0.27937260270118713,0.9006249904632568,,
0.4525628685951233,0.8345000147819519,51,4159,,,,
,,51,4159,0.2799489498138428,0.902999997138977,,
0.4544350802898407,0.8370000123977661,52,4239,,,,
,,52,4239,0.2792537808418274,0.8981249928474426,,
0.45264163613319397,0.8385000228881836,53,4319,,,,
,,53,4319,0.27625152468681335,0.9042500257492065,,
0.44563496112823486,0.8389999866485596,54,4399,,,,
,,54,4399,0.2659895718097687,0.906499981880188,,
0.45469436049461365,0.8349999785423279,55,4479,,,,
,,55,4479,0.2681165933609009,0.9052500128746033,,
0.4650038778781891,0.840499997138977,56,4559,,,,
,,56,4559,0.2665364146232605,0.9087499976158142,,
0.4502939283847809,0.8374999761581421,57,4639,,,,
,,57,4639,0.26112502813339233,0.909250020980835,,
0.4560939073562622,0.8349999785423279,58,4719,,,,
,,58,4719,0.25189119577407837,0.9128749966621399,,
0.47034895420074463,0.8299999833106995,59,4799,,,,
,,59,4799,0.25511878728866577,0.9117500185966492,,
0.4584479033946991,0.8454999923706055,60,4879,,,,
,,60,4879,0.256605863571167,0.9117500185966492,,
0.4715023338794708,0.8355000019073486,61,4959,,,,
,,61,4959,0.2556222677230835,0.9118750095367432,,
0.48302873969078064,0.8330000042915344,62,5039,,,,
,,62,5039,0.25018516182899475,0.9139999747276306,,
0.4638413190841675,0.8360000252723694,63,5119,,,,
,,63,5119,0.25307634472846985,0.9135000109672546,,
0.45905521512031555,0.8424999713897705,64,5199,,,,
,,64,5199,0.24244800209999084,0.9164999723434448,,
0.4630270302295685,0.8355000019073486,65,5279,,,,
,,65,5279,0.24974673986434937,0.9131249785423279,,
0.5977804064750671,0.8075000047683716,66,5359,,,,
,,66,5359,0.2384209781885147,0.9163749814033508,,
0.4883180558681488,0.8374999761581421,67,5439,,,,
,,67,5439,0.2386791855096817,0.9185000061988831,,
0.46475324034690857,0.840499997138977,68,5519,,,,
,,68,5519,0.23409798741340637,0.9202499985694885,,
0.4730817377567291,0.8360000252723694,69,5599,,,,
,,69,5599,0.23278042674064636,0.922124981880188,,
0.46580833196640015,0.8374999761581421,70,5679,,,,
,,70,5679,0.22971926629543304,0.9227499961853027,,
0.47226738929748535,0.8335000276565552,71,5759,,,,
