val_loss,val_acc,epoch,step,train_loss,train_acc,test_loss,test_acc
0.5853821039199829,0.7699999809265137,0,599,,,,
,,0,599,0.9976742267608643,0.6237499713897705,,
0.5170210003852844,0.7985000014305115,1,1199,,,,
,,1,1199,0.563723623752594,0.7904166579246521,,
0.42342808842658997,0.8429999947547913,2,1799,,,,
,,2,1799,0.4773412346839905,0.8256166577339172,,
0.39064642786979675,0.8525000214576721,3,2399,,,,
,,3,2399,0.4291260838508606,0.8420166373252869,,
0.38308435678482056,0.8554999828338623,4,2999,,,,
,,4,2999,0.39835163950920105,0.8529999852180481,,
0.35176441073417664,0.8715000152587891,5,3599,,,,
,,5,3599,0.37699103355407715,0.8606666922569275,,
0.38904130458831787,0.8640000224113464,6,4199,,,,
,,6,4199,0.35969457030296326,0.8679500222206116,,
0.3323471248149872,0.8759999871253967,7,4799,,,,
,,7,4799,0.34970536828041077,0.8709499835968018,,
0.33737435936927795,0.8740000128746033,8,5399,,,,
,,8,5399,0.33788245916366577,0.8758000135421753,,
0.3316808044910431,0.878000020980835,9,5999,,,,
,,9,5999,0.32675179839134216,0.8792333602905273,,
0.3202400803565979,0.8790000081062317,10,6599,,,,
,,10,6599,0.3193199932575226,0.8823166489601135,,
0.32267484068870544,0.8830000162124634,11,7199,,,,
,,11,7199,0.3107322156429291,0.8853499889373779,,
0.31720468401908875,0.8809999823570251,12,7799,,,,
,,12,7799,0.305141806602478,0.8868833184242249,,
0.31784987449645996,0.8834999799728394,13,8399,,,,
,,13,8399,0.30167073011398315,0.8892833590507507,,
0.31520721316337585,0.8855000138282776,14,8999,,,,
,,14,8999,0.2965875267982483,0.8911666870117188,,
0.30731505155563354,0.890999972820282,15,9599,,,,
,,15,9599,0.29120320081710815,0.8920333385467529,,
0.2988087832927704,0.8949999809265137,16,10199,,,,
,,16,10199,0.2875889539718628,0.8933166861534119,,
0.3042948246002197,0.8859999775886536,17,10799,,,,
,,17,10799,0.2790047228336334,0.8965333104133606,,
0.2870105803012848,0.8985000252723694,18,11399,,,,
,,18,11399,0.28011345863342285,0.8978333473205566,,
0.29255980253219604,0.8934999704360962,19,11999,,,,
,,19,11999,0.2727041244506836,0.9005500078201294,,
0.2901119887828827,0.8945000171661377,20,12599,,,,
,,20,12599,0.2701713442802429,0.9008333086967468,,
0.2955712378025055,0.8960000276565552,21,13199,,,,
,,21,13199,0.26939380168914795,0.9001333117485046,,
0.28815391659736633,0.8920000195503235,22,13799,,,,
,,22,13799,0.26570767164230347,0.901533305644989,,
0.3024080693721771,0.890500009059906,23,14399,,,,
,,23,14399,0.2604960501194,0.9039000272750854,,
0.2963770031929016,0.8960000276565552,24,14999,,,,
,,24,14999,0.26087087392807007,0.9021333456039429,,
0.30195352435112,0.8845000267028809,25,15599,,,,
,,25,15599,0.25873517990112305,0.9040666818618774,,
0.28661835193634033,0.9004999995231628,26,16199,,,,
,,26,16199,0.25508227944374084,0.904449999332428,,
0.2717137336730957,0.9010000228881836,27,16799,,,,
,,27,16799,0.25144973397254944,0.9069833159446716,,
0.2869611084461212,0.8980000019073486,28,17399,,,,
,,28,17399,0.2500687539577484,0.906333327293396,,
0.2951973080635071,0.8924999833106995,29,17999,,,,
,,29,17999,0.24716156721115112,0.9083499908447266,,
0.2918671667575836,0.8945000171661377,30,18599,,,,
,,30,18599,0.24511069059371948,0.9096166491508484,,
0.3095487356185913,0.8949999809265137,31,19199,,,,
,,31,19199,0.2470327764749527,0.9083499908447266,,
0.28930291533470154,0.8945000171661377,32,19799,,,,
,,32,19799,0.24355274438858032,0.9111166596412659,,
0.28638699650764465,0.8934999704360962,33,20399,,,,
,,33,20399,0.24307997524738312,0.9092833399772644,,
0.28886011242866516,0.8945000171661377,34,20999,,,,
,,34,20999,0.2372020035982132,0.9123499989509583,,
0.29265615344047546,0.8939999938011169,35,21599,,,,
,,35,21599,0.2388567477464676,0.9115666747093201,,
0.28074291348457336,0.8980000019073486,36,22199,,,,
,,36,22199,0.23664048314094543,0.9122833609580994,,
0.28265586495399475,0.9070000052452087,37,22799,,,,
,,37,22799,0.23457413911819458,0.9132833480834961,,
0.3041834533214569,0.8870000243186951,38,23399,,,,
,,38,23399,0.23421290516853333,0.9129833579063416,,
0.2868325710296631,0.9004999995231628,39,23999,,,,
,,39,23999,0.22894510626792908,0.9141666889190674,,
0.2954247295856476,0.8974999785423279,40,24599,,,,
,,40,24599,0.23260192573070526,0.9139999747276306,,
0.28488269448280334,0.9010000228881836,41,25199,,,,
,,41,25199,0.22826291620731354,0.9157166481018066,,
0.292117714881897,0.8970000147819519,42,25799,,,,
,,42,25799,0.2298736721277237,0.9156000018119812,,
0.29116982221603394,0.9075000286102295,43,26399,,,,
,,43,26399,0.22554630041122437,0.9166833162307739,,
0.27735698223114014,0.9020000100135803,44,26999,,,,
,,44,26999,0.22664359211921692,0.9150833487510681,,
0.3006919026374817,0.890999972820282,45,27599,,,,
,,45,27599,0.22273440659046173,0.9179666638374329,,
0.2932980954647064,0.8995000123977661,46,28199,,,,
,,46,28199,0.2236827313899994,0.9172333478927612,,
0.2820449769496918,0.902999997138977,47,28799,,,,
,,47,28799,0.22482392191886902,0.9166499972343445,,
0.3249692916870117,0.8945000171661377,48,29399,,,,
,,48,29399,0.22216661274433136,0.9173666834831238,,
0.27926069498062134,0.9014999866485596,49,29999,,,,
,,49,29999,0.2229425609111786,0.917116641998291,,
0.26948967576026917,0.9089999794960022,50,30599,,,,
,,50,30599,0.22108642756938934,0.9175666570663452,,
0.2769428789615631,0.9070000052452087,51,31199,,,,
,,51,31199,0.21580785512924194,0.9195833206176758,,
0.2723384499549866,0.9120000004768372,52,31799,,,,
,,52,31799,0.21515049040317535,0.9194333553314209,,
0.2886050343513489,0.9024999737739563,53,32399,,,,
,,53,32399,0.21759213507175446,0.9190499782562256,,
0.2910524308681488,0.9010000228881836,54,32999,,,,
,,54,32999,0.21664786338806152,0.9198166728019714,,
0.27602699398994446,0.9045000076293945,55,33599,,,,
,,55,33599,0.2134527713060379,0.9209333062171936,,
0.2871982157230377,0.8995000123977661,56,34199,,,,
,,56,34199,0.213465616106987,0.9205333590507507,,
0.28065982460975647,0.9075000286102295,57,34799,,,,
,,57,34799,0.21475286781787872,0.9201333522796631,,
0.2776575982570648,0.9045000076293945,58,35399,,,,
,,58,35399,0.21353885531425476,0.9202333092689514,,
0.2715911567211151,0.9070000052452087,59,35999,,,,
,,59,35999,0.21265868842601776,0.9217000007629395,,
0.2824442386627197,0.906000018119812,60,36599,,,,
,,60,36599,0.2096887230873108,0.9220499992370605,,
0.2858790159225464,0.9014999866485596,61,37199,,,,
,,61,37199,0.20768944919109344,0.9226666688919067,,
0.2887471616268158,0.9079999923706055,62,37799,,,,
,,62,37799,0.2070694863796234,0.9238166809082031,,
0.28358495235443115,0.9020000100135803,63,38399,,,,
,,63,38399,0.20671561360359192,0.9218833446502686,,
0.28418081998825073,0.9089999794960022,64,38999,,,,
,,64,38999,0.20692865550518036,0.9232166409492493,,
0.27561381459236145,0.9075000286102295,65,39599,,,,
,,65,39599,0.20824608206748962,0.9222333431243896,,
0.283776193857193,0.9039999842643738,66,40199,,,,
,,66,40199,0.2071477770805359,0.9238333106040955,,
0.28058838844299316,0.9020000100135803,67,40799,,,,
,,67,40799,0.2063181847333908,0.9235000014305115,,
0.2959393262863159,0.8974999785423279,68,41399,,,,
,,68,41399,0.20459266006946564,0.9240333437919617,,
0.27619513869285583,0.909500002861023,69,41999,,,,
,,69,41999,0.20571520924568176,0.9237333536148071,,
0.30430006980895996,0.8995000123977661,70,42599,,,,
,,70,42599,0.2021230012178421,0.9248166680335999,,
0.2797655463218689,0.909500002861023,71,43199,,,,
,,71,43199,0.20549164712429047,0.9240999817848206,,
0.27757391333580017,0.9085000157356262,72,43799,,,,
,,72,43799,0.20289412140846252,0.9255833625793457,,
0.3092130422592163,0.9049999713897705,73,44399,,,,
,,73,44399,0.20110052824020386,0.9258666634559631,,
0.27579474449157715,0.9089999794960022,74,44999,,,,
,,74,44999,0.20179954171180725,0.925433337688446,,
0.2959226369857788,0.9004999995231628,75,45599,,,,
,,75,45599,0.19979625940322876,0.9262499809265137,,
0.2812192440032959,0.9070000052452087,76,46199,,,,
,,76,46199,0.20043106377124786,0.9259499907493591,,
0.30358561873435974,0.9020000100135803,77,46799,,,,
,,77,46799,0.19955562055110931,0.9260833263397217,,
0.30398687720298767,0.9024999737739563,78,47399,,,,
,,78,47399,0.19831398129463196,0.9258833527565002,,
0.29432907700538635,0.8999999761581421,79,47999,,,,
,,79,47999,0.19883599877357483,0.9267500042915344,,
0.29279854893684387,0.9014999866485596,80,48599,,,,
,,80,48599,0.19817158579826355,0.9266499876976013,,
0.28737902641296387,0.906000018119812,81,49199,,,,
,,81,49199,0.19737307727336884,0.9276000261306763,,
0.27875232696533203,0.9114999771118164,82,49799,,,,
,,82,49799,0.1965712606906891,0.9265833497047424,,
0.2892499566078186,0.9010000228881836,83,50399,,,,
,,83,50399,0.1969514787197113,0.9268666505813599,,
0.2854844927787781,0.906000018119812,84,50999,,,,
,,84,50999,0.1961619108915329,0.9274333119392395,,
0.28979015350341797,0.9079999923706055,85,51599,,,,
,,85,51599,0.19579654932022095,0.9280999898910522,,
0.2975602447986603,0.902999997138977,86,52199,,,,
,,86,52199,0.19636224210262299,0.9266833066940308,,
0.28861311078071594,0.909500002861023,87,52799,,,,
,,87,52799,0.19464892148971558,0.9279999732971191,,
0.2941756844520569,0.906000018119812,88,53399,,,,
